文件路径,识别结果,位置,置信度,用时
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753440141677856,0.09280657768249512
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09280657768249512
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787081241607666,0.09280657768249512
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09280657768249512
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758752703666687,0.09376788139343262
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09376788139343262
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787042498588562,0.09376788139343262
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09376788139343262
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753440141677856,0.08766770362854004
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.08766770362854004
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787081241607666,0.08766770362854004
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.08766770362854004
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758752703666687,0.09087920188903809
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09087920188903809
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787042498588562,0.09087920188903809
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09087920188903809
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753440141677856,0.09502172470092773
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09502172470092773
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787081241607666,0.09502172470092773
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09502172470092773
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758752703666687,0.09581351280212402
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09581351280212402
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787042498588562,0.09581351280212402
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09581351280212402
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753440141677856,0.08801722526550293
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.08801722526550293
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787081241607666,0.08801722526550293
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.08801722526550293
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758752703666687,0.08629846572875977
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.08629846572875977
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787042498588562,0.08629846572875977
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.08629846572875977
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753440141677856,0.09545159339904785
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09545159339904785
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787081241607666,0.09545159339904785
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09545159339904785
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758752703666687,0.09602046012878418
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547753334045,0.09602046012878418
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787042498588562,0.09602046012878418
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09602046012878418
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753439545631409,0.08954524993896484
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714548945426941,0.08954524993896484
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787077069282532,0.08954524993896484
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.08954524993896484
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758750915527344,0.09075355529785156
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714549541473389,0.09075355529785156
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787040710449219,0.09075355529785156
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09075355529785156
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753438353538513,0.09605193138122559
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714548945426941,0.09605193138122559
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787074685096741,0.09605193138122559
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09605193138122559
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758715152740479,0.09158134460449219
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714548945426941,0.09158134460449219
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787052631378174,0.09158134460449219
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301207065582275,0.09158134460449219
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753167748451233,0.09472513198852539
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714547157287598,0.09472513198852539
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787069916725159,0.09472513198852539
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09472513198852539
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758963704109192,0.08941793441772461
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714548945426941,0.08941793441772461
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8786969780921936,0.08941793441772461
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.08941793441772461
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753763198852539,0.09702157974243164
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714549541473389,0.09702157974243164
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787004351615906,0.09702157974243164
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09702157974243164
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758786678314209,0.09096407890319824
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714507222175598,0.09096407890319824
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787469267845154,0.09096407890319824
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09096407890319824
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7753767967224121,0.09418487548828125
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714506030082703,0.09418487548828125
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787541389465332,0.09418487548828125
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.09418487548828125
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7759335041046143,0.0946195125579834
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714534044265747,0.0946195125579834
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787482380867004,0.0946195125579834
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930120587348938,0.0946195125579834
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7757381796836853,0.09400677680969238
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714596629142761,0.09400677680969238
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.878752589225769,0.09400677680969238
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9301209449768066,0.09400677680969238
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7758592963218689,0.0952310562133789
QQ视频20240414145449.mp4,中性粒细胞,"[475, 320, 640, 632]",0.8714438080787659,0.0952310562133789
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8787577152252197,0.0952310562133789
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.930121660232544,0.0952310562133789
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 205, 114]",0.7760529518127441,0.09502077102661133
QQ视频20240414145449.mp4,中性粒细胞,"[475, 321, 640, 632]",0.8714734315872192,0.09502077102661133
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8782814741134644,0.09502077102661133
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9302041530609131,0.09502077102661133
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 206, 114]",0.781234622001648,0.08876824378967285
QQ视频20240414145449.mp4,中性粒细胞,"[476, 322, 640, 632]",0.8718938231468201,0.08876824378967285
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 385, 627]",0.8783584833145142,0.08876824378967285
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9305247664451599,0.08876824378967285
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 195, 113]",0.7458360195159912,0.09901547431945801
QQ视频20240414145449.mp4,中性粒细胞,"[477, 325, 640, 632]",0.8866279721260071,0.09901547431945801
QQ视频20240414145449.mp4,单核细胞,"[137, 249, 385, 627]",0.8908788561820984,0.09901547431945801
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 246]",0.9142792224884033,0.09901547431945801
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 196, 113]",0.750380277633667,0.09601497650146484
QQ视频20240414145449.mp4,中性粒细胞,"[478, 324, 640, 632]",0.8875367641448975,0.09601497650146484
QQ视频20240414145449.mp4,单核细胞,"[136, 249, 385, 627]",0.8907601237297058,0.09601497650146484
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 246]",0.9074239134788513,0.09601497650146484
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 196, 114]",0.7507144808769226,0.09302067756652832
QQ视频20240414145449.mp4,中性粒细胞,"[477, 325, 640, 632]",0.8871468901634216,0.09302067756652832
QQ视频20240414145449.mp4,单核细胞,"[136, 249, 385, 628]",0.8896830677986145,0.09302067756652832
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9087187051773071,0.09302067756652832
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 196, 114]",0.7450454831123352,0.09418988227844238
QQ视频20240414145449.mp4,中性粒细胞,"[477, 326, 640, 632]",0.887637197971344,0.09418988227844238
QQ视频20240414145449.mp4,单核细胞,"[137, 249, 385, 628]",0.8902329206466675,0.09418988227844238
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 247]",0.9081048965454102,0.09418988227844238
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 195, 113]",0.7485537528991699,0.09342479705810547
QQ视频20240414145449.mp4,单核细胞,"[136, 249, 385, 627]",0.8889532089233398,0.09342479705810547
QQ视频20240414145449.mp4,中性粒细胞,"[477, 327, 640, 632]",0.8889632821083069,0.09342479705810547
QQ视频20240414145449.mp4,单核细胞,"[385, 1, 640, 246]",0.9129202961921692,0.09342479705810547
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 203, 112]",0.4482209384441376,0.09203362464904785
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 192, 113]",0.7356319427490234,0.09203362464904785
QQ视频20240414145449.mp4,中性粒细胞,"[476, 328, 640, 632]",0.8864392042160034,0.09203362464904785
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 384, 626]",0.892679750919342,0.09203362464904785
QQ视频20240414145449.mp4,单核细胞,"[384, 1, 640, 246]",0.9040936827659607,0.09203362464904785
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 202, 113]",0.5186299681663513,0.09840869903564453
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 190, 114]",0.7193289995193481,0.09840869903564453
QQ视频20240414145449.mp4,中性粒细胞,"[475, 331, 640, 632]",0.8880704045295715,0.09840869903564453
QQ视频20240414145449.mp4,单核细胞,"[135, 248, 383, 626]",0.8919082283973694,0.09840869903564453
QQ视频20240414145449.mp4,单核细胞,"[383, 0, 639, 246]",0.9037639498710632,0.09840869903564453
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 198, 112]",0.4811926782131195,0.09479069709777832
QQ视频20240414145449.mp4,嗜酸细胞,"[0, 0, 189, 113]",0.7080450057983398,0.09479069709777832
QQ视频20240414145449.mp4,中性粒细胞,"[475, 332, 640, 632]",0.8876773715019226,0.09479069709777832
QQ视频20240414145449.mp4,单核细胞,"[133, 248, 382, 625]",0.8903096318244934,0.09479069709777832
QQ视频20240414145449.mp4,单核细胞,"[382, 0, 640, 247]",0.9008380770683289,0.09479069709777832
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 195, 109]",0.6951004266738892,0.09296059608459473
QQ视频20240414145449.mp4,中性粒细胞,"[473, 329, 640, 632]",0.8799837827682495,0.09296059608459473
QQ视频20240414145449.mp4,单核细胞,"[132, 248, 381, 626]",0.8894358277320862,0.09296059608459473
QQ视频20240414145449.mp4,单核细胞,"[380, 1, 639, 247]",0.9005002975463867,0.09296059608459473
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 196, 108]",0.7529902458190918,0.0924837589263916
QQ视频20240414145449.mp4,中性粒细胞,"[470, 335, 637, 632]",0.8512721657752991,0.0924837589263916
QQ视频20240414145449.mp4,单核细胞,"[132, 248, 378, 626]",0.8906514048576355,0.0924837589263916
QQ视频20240414145449.mp4,单核细胞,"[379, 1, 633, 246]",0.9126102924346924,0.0924837589263916
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 182, 109]",0.7566155791282654,0.09441375732421875
QQ视频20240414145449.mp4,中性粒细胞,"[466, 330, 633, 632]",0.8517955541610718,0.09441375732421875
QQ视频20240414145449.mp4,单核细胞,"[130, 249, 374, 625]",0.8926662802696228,0.09441375732421875
QQ视频20240414145449.mp4,单核细胞,"[375, 1, 630, 246]",0.9166390895843506,0.09441375732421875
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 178, 108]",0.7305980324745178,0.09594964981079102
QQ视频20240414145449.mp4,中性粒细胞,"[461, 336, 628, 632]",0.8740907907485962,0.09594964981079102
QQ视频20240414145449.mp4,单核细胞,"[126, 249, 369, 623]",0.9006949663162231,0.09594964981079102
QQ视频20240414145449.mp4,单核细胞,"[369, 1, 626, 246]",0.9142305254936218,0.09594964981079102
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 174, 108]",0.7723113298416138,0.09654521942138672
QQ视频20240414145449.mp4,中性粒细胞,"[454, 337, 619, 632]",0.837357223033905,0.09654521942138672
QQ视频20240414145449.mp4,单核细胞,"[118, 248, 361, 626]",0.8900508284568787,0.09654521942138672
QQ视频20240414145449.mp4,单核细胞,"[360, 1, 616, 246]",0.9116767644882202,0.09654521942138672
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 163, 109]",0.7082681059837341,0.09593677520751953
QQ视频20240414145449.mp4,中性粒细胞,"[440, 332, 608, 631]",0.8684672117233276,0.09593677520751953
QQ视频20240414145449.mp4,单核细胞,"[99, 248, 349, 626]",0.8898029923439026,0.09593677520751953
QQ视频20240414145449.mp4,单核细胞,"[348, 0, 608, 246]",0.8958392143249512,0.09593677520751953
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 142, 108]",0.7028029561042786,0.09001874923706055
QQ视频20240414145449.mp4,中性粒细胞,"[423, 339, 587, 632]",0.772477924823761,0.09001874923706055
QQ视频20240414145449.mp4,单核细胞,"[84, 248, 329, 626]",0.8917208313941956,0.09001874923706055
QQ视频20240414145449.mp4,单核细胞,"[328, 0, 585, 246]",0.9109230041503906,0.09001874923706055
QQ视频20240414145449.mp4,嗜酸细胞,"[302, 0, 549, 247]",0.2655874490737915,0.0940546989440918
QQ视频20240414145449.mp4,单核细胞,"[575, 347, 640, 613]",0.5124574899673462,0.0940546989440918
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 112, 106]",0.5814540982246399,0.0940546989440918
QQ视频20240414145449.mp4,单核细胞,"[301, 1, 560, 246]",0.8342157006263733,0.0940546989440918
QQ视频20240414145449.mp4,中性粒细胞,"[394, 341, 560, 632]",0.85991370677948,0.0940546989440918
QQ视频20240414145449.mp4,单核细胞,"[58, 249, 302, 626]",0.8981685042381287,0.0940546989440918
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 80, 124]",0.34028032422065735,0.0980219841003418
QQ视频20240414145449.mp4,嗜酸细胞,"[561, 68, 640, 348]",0.49865761399269104,0.0980219841003418
QQ视频20240414145449.mp4,单核细胞,"[530, 348, 640, 611]",0.717411994934082,0.0980219841003418
QQ视频20240414145449.mp4,中性粒细胞,"[354, 333, 521, 633]",0.7279532551765442,0.0980219841003418
QQ视频20240414145449.mp4,单核细胞,"[13, 249, 261, 624]",0.8975896239280701,0.0980219841003418
QQ视频20240414145449.mp4,单核细胞,"[262, 0, 518, 247]",0.9256938695907593,0.0980219841003418
QQ视频20240414145449.mp4,单核细胞,"[485, 347, 640, 610]",0.721905529499054,0.09302163124084473
QQ视频20240414145449.mp4,单核细胞,"[207, 1, 465, 246]",0.8275196552276611,0.09302163124084473
QQ视频20240414145449.mp4,中性粒细胞,"[302, 343, 466, 632]",0.8276183605194092,0.09302163124084473
QQ视频20240414145449.mp4,嗜酸细胞,"[503, 69, 640, 346]",0.848324716091156,0.09302163124084473
QQ视频20240414145449.mp4,单核细胞,"[0, 250, 208, 627]",0.9320536851882935,0.09302163124084473
QQ视频20240414145449.mp4,单核细胞,"[411, 347, 640, 624]",0.713766872882843,0.09823155403137207
QQ视频20240414145449.mp4,中性粒细胞,"[230, 342, 397, 632]",0.8091378211975098,0.09823155403137207
QQ视频20240414145449.mp4,单核细胞,"[137, 1, 393, 246]",0.9125264883041382,0.09823155403137207
QQ视频20240414145449.mp4,嗜酸细胞,"[433, 77, 639, 345]",0.9166197776794434,0.09823155403137207
QQ视频20240414145449.mp4,单核细胞,"[0, 249, 137, 631]",0.9297820329666138,0.09823155403137207
QQ视频20240414145449.mp4,单核细胞,"[0, 250, 41, 624]",0.7641856670379639,0.09692263603210449
QQ视频20240414145449.mp4,中性粒细胞,"[136, 342, 301, 633]",0.7995932698249817,0.09692263603210449
QQ视频20240414145449.mp4,单核细胞,"[316, 347, 575, 619]",0.871503472328186,0.09692263603210449
QQ视频20240414145449.mp4,中性粒细胞,"[574, 81, 640, 368]",0.8762924075126648,0.09692263603210449
QQ视频20240414145449.mp4,嗜酸细胞,"[337, 73, 574, 345]",0.9039734601974487,0.09692263603210449
QQ视频20240414145449.mp4,单核细胞,"[42, 0, 295, 247]",0.9168674349784851,0.09692263603210449
QQ视频20240414145449.mp4,单核细胞,"[546, 346, 640, 621]",0.6145763993263245,0.09603285789489746
QQ视频20240414145449.mp4,中性粒细胞,"[44, 341, 207, 632]",0.8162088990211487,0.09603285789489746
QQ视频20240414145449.mp4,单核细胞,"[223, 347, 482, 617]",0.8435524106025696,0.09603285789489746
QQ视频20240414145449.mp4,单核细胞,"[0, 0, 205, 246]",0.8552646636962891,0.09603285789489746
QQ视频20240414145449.mp4,嗜酸细胞,"[244, 72, 481, 346]",0.9080332517623901,0.09603285789489746
QQ视频20240414145449.mp4,中性粒细胞,"[481, 81, 639, 348]",0.9376155138015747,0.09603285789489746
QQ视频20240414145449.mp4,单核细胞,"[459, 347, 640, 631]",0.8051880598068237,0.09222412109375
QQ视频20240414145449.mp4,单核细胞,"[0, 1, 138, 247]",0.8062592148780823,0.09222412109375
QQ视频20240414145449.mp4,单核细胞,"[155, 346, 413, 615]",0.8673568367958069,0.09222412109375
QQ视频20240414145449.mp4,中性粒细胞,"[412, 79, 639, 348]",0.889323890209198,0.09222412109375
QQ视频20240414145449.mp4,中性粒细胞,"[0, 337, 139, 633]",0.8928772211074829,0.09222412109375
QQ视频20240414145449.mp4,嗜酸细胞,"[176, 73, 413, 346]",0.8989372253417969,0.09222412109375
QQ视频20240414145449.mp4,单核细胞,"[363, 347, 627, 624]",0.8001187443733215,0.09602165222167969
QQ视频20240414145449.mp4,中性粒细胞,"[0, 343, 47, 633]",0.8150572180747986,0.09602165222167969
QQ视频20240414145449.mp4,单核细胞,"[63, 347, 322, 613]",0.8570913076400757,0.09602165222167969
QQ视频20240414145449.mp4,嗜酸细胞,"[86, 73, 321, 346]",0.9117655754089355,0.09602165222167969
QQ视频20240414145449.mp4,中性粒细胞,"[321, 82, 558, 348]",0.9256591200828552,0.09602165222167969
QQ视频20240414145449.mp4,单核细胞,"[308, 347, 597, 624]",0.7872946262359619,0.09380340576171875
QQ视频20240414145449.mp4,单核细胞,"[26, 346, 284, 615]",0.8671576976776123,0.09380340576171875
QQ视频20240414145449.mp4,嗜酸细胞,"[46, 73, 284, 346]",0.8997280597686768,0.09380340576171875
QQ视频20240414145449.mp4,中性粒细胞,"[284, 79, 519, 348]",0.9067049026489258,0.09380340576171875
QQ视频20240414145449.mp4,单核细胞,"[315, 347, 576, 620]",0.7803725600242615,0.09302115440368652
QQ视频20240414145449.mp4,单核细胞,"[6, 347, 263, 604]",0.889476478099823,0.09302115440368652
QQ视频20240414145449.mp4,中性粒细胞,"[263, 80, 501, 348]",0.9008698463439941,0.09302115440368652
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9021033048629761,0.09302115440368652
QQ视频20240414145449.mp4,单核细胞,"[318, 347, 575, 620]",0.7852649092674255,0.09701967239379883
QQ视频20240414145449.mp4,单核细胞,"[7, 347, 263, 606]",0.8856143355369568,0.09701967239379883
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990423083305359,0.09701967239379883
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.904353141784668,0.09701967239379883
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.78521329164505,0.09402108192443848
QQ视频20240414145449.mp4,单核细胞,"[7, 347, 263, 605]",0.883814811706543,0.09402108192443848
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990450501441956,0.09402108192443848
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9043945670127869,0.09402108192443848
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7851881384849548,0.09435486793518066
QQ视频20240414145449.mp4,单核细胞,"[7, 347, 263, 605]",0.883734941482544,0.09435486793518066
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990370631217957,0.09435486793518066
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9043575525283813,0.09435486793518066
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7847175002098083,0.09402132034301758
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8905344009399414,0.09402132034301758
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8993983268737793,0.09402132034301758
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9044257998466492,0.09402132034301758
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7829108834266663,0.09702134132385254
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8939117193222046,0.09702134132385254
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.9001070261001587,0.09702134132385254
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 70, 263, 346]",0.9053637385368347,0.09702134132385254
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7836534976959229,0.09558439254760742
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904564380645752,0.09558439254760742
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.899078369140625,0.09558439254760742
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9044440388679504,0.09558439254760742
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.78367018699646,0.09788298606872559
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904361128807068,0.09788298606872559
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990772366523743,0.09788298606872559
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9043919444084167,0.09788298606872559
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7836534976959229,0.0890202522277832
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904564380645752,0.0890202522277832
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.899078369140625,0.0890202522277832
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9044440388679504,0.0890202522277832
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.78367018699646,0.0902242660522461
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904361128807068,0.0902242660522461
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990772366523743,0.0902242660522461
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9043919444084167,0.0902242660522461
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7836534976959229,0.09483671188354492
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904564380645752,0.09483671188354492
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.899078369140625,0.09483671188354492
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9044440388679504,0.09483671188354492
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.78367018699646,0.10761713981628418
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904361128807068,0.10761713981628418
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.8990772366523743,0.10761713981628418
QQ视频20240414145449.mp4,嗜酸细胞,"[25, 71, 263, 346]",0.9043919444084167,0.10761713981628418
QQ视频20240414145449.mp4,单核细胞,"[317, 347, 575, 620]",0.7836534976959229,0.09929680824279785
QQ视频20240414145449.mp4,单核细胞,"[5, 347, 263, 613]",0.8904564380645752,0.09929680824279785
QQ视频20240414145449.mp4,中性粒细胞,"[263, 81, 502, 348]",0.899078369140625,0.09929680824279785
